theta2 RA DEC
0.296 355.761 57.9876
0.024 355.119 57.7174
0.307 354.939 58.2586
0.19 355.191 57.3681
0.105 355.239 58.1239
0.075 355.487 57.9372
0.398 355.56 57.2504
0.164 355.568 57.5491
0.235 355.675 58.0327
0.015 355.138 57.8506
0.021 355.268 57.9437
0.247 355.705 57.9993
0.368 355.608 58.2901
0.213 355.147 58.25
0.198 354.828 57.6579
0.067 355.504 57.7486
0.098 355.379 58.0854
0.124 354.936 57.9584
0.098 354.943 57.7398
0.009 355.345 57.8041
0.163 355.599 57.5963
0.303 355.611 58.2152
0.023 355.145 57.6908
0.215 355.464 57.3887
0.1 354.977 57.6398
0.057 355.251 57.5613
0.08 355.525 57.7329
0.13 355.11 58.1323
0.122 355.001 58.0445
0.254 355.462 57.3428
0.098 355.379 58.0853
0.199 354.816 57.6984
0.136 354.882 57.7813
0.255 355.018 58.2485
0.11 355.071 58.0794
0.319 355.807 57.705
0.168 354.854 57.9053
0.226 355.548 57.4299
0.06 355.347 58.0249
0.139 355.411 58.1361
0.109 355.58 57.8029
0.027 355.139 57.9209
0.158 354.975 57.5128
0.187 355.041 57.4213
0.097 355.303 57.493
0.12 355.531 57.5974
0.078 355.053 57.9979
0.016 355.193 57.687
0.153 355.62 57.6723
0.134 355.136 57.4521
0.083 355.397 58.0475
0.307 355.667 57.435
0.321 354.887 58.2347
0.034 355.144 57.9509
0.058 355.108 57.9945
0.192 355.398 58.2126
0.031 355.074 57.8138
0.034 355.156 57.6412
0.323 355.816 57.7483
0.053 355.021 57.7769
0.158 355.069 58.1536
0.068 355.477 57.6724
0.121 355.562 57.647
0.097 355.288 57.4909
0.094 355.224 58.1055
0.103 355.111 57.5108
0.089 354.959 57.8661
0.238 354.94 58.1763
0.304 355.796 57.8779
0.122 354.921 57.6825
0.019 355.136 57.722
0.12 355.35 57.4683
0.15 355.533 58.0645
0.26 354.768 57.6339
0.381 355.713 57.3919
0.319 355.81 57.7253
0.248 355.554 57.4054
0.178 355.634 57.6258
0.16 355.463 58.1386
0.355 355.813 57.6056
0.14 355.128 57.4462
0.321 355.336 58.36
0.172 355.368 58.1976
0.339 355.67 58.2031
0.199 355.452 58.1978
0.072 355.502 57.8916
0.332 355.826 57.7736
0.278 355.754 57.9558
0.309 355.412 57.2682
0.282 355.78 57.7635
0.038 355.163 57.6254
0.178 355.584 57.5426
0.155 355.613 57.6483
0.352 355.839 57.8701
0.177 354.91 57.5517
0.149 354.934 58.0214
0.297 355.267 58.3447
0.379 355.713 57.3938
0.169 354.865 57.9444
0.362 355.328 57.2034
0.097 355.55 57.8838
0.135 355.103 58.1369
0.251 354.941 58.194
0.025 355.3 57.6501
0.069 355.483 57.6789
0.127 355.523 58.0292
0.253 355.65 58.1052
0.015 355.154 57.7243
0.241 354.894 58.1378
0.146 355.591 57.6284
0.091 355.37 57.5234
0.241 354.761 57.8479
0.042 355.451 57.7614
0.219 355.701 57.9248
0.261 355.085 57.3166
0.041 355.131 57.9642
0.136 355.422 57.474
0.045 355.322 57.9994
0.11 355.427 58.0807
0.253 354.976 58.2219
0.035 355.388 57.6734
0.009 355.338 57.8354
0.295 355.777 57.9297
0.214 354.994 57.4148
0.206 355.324 58.2479
0.232 354.82 57.5838
0.304 355.155 58.3431
0.049 355.1 57.9632
0.323 354.845 58.1983
0.146 355.628 57.8554
0.174 355.594 58.0353
0.05 355.434 57.6725
0.311 354.87 57.3914
0.089 355.179 58.0897
0.196 355.414 57.3888
0.358 355.846 57.7435
0.035 355.333 57.6322
0.285 355.574 57.3754
0.171 355.268 58.2131
0.155 355.468 58.128
0.091 355.448 57.5728
0.182 355.256 57.3734
0.24 354.805 58.0042
0.203 355.456 57.3993
0.221 355.085 58.2403
0.252 355.296 58.2999
0.222 355.274 58.2706
0.332 355.021 58.3287
0.039 355.433 57.8743
0.02 355.156 57.6941
0.012 355.142 57.7805
0.382 355.205 57.1836
0.181 354.91 58.0551
0.277 354.812 58.0919
0.364 355.766 57.4876
0.092 355.426 57.5527
0.084 355.511 57.6744
0.38 355.658 58.2624
0.124 355.48 57.5332
0.18 355.52 58.1271
0.345 355.4 58.3679
0.125 354.902 57.8613
0.186 355.674 57.7233
0.296 355.022 58.2941
0.129 355.243 57.4409
0.334 355.826 57.8474
0.248 354.901 57.445
0.076 355.058 57.6019
0.355 355.58 58.2961
0.174 355.61 57.5898
0.336 355.8 57.9815
0.296 355.617 58.2021
0.055 355.37 57.5986
0.317 354.897 57.3617
0.195 355.65 57.6129
0.377 354.658 57.9635
0.078 355.42 58.0215
0.329 355.654 57.3925
0.232 355.425 57.3514
0.118 355.505 58.0298
0.363 355.66 58.2418
0.34 355.489 57.2683
0.122 355.599 57.7976
0.023 355.309 57.6605
0.3 354.705 57.85
0.241 354.835 58.0619
0.367 355.622 58.2784
0.028 355.111 57.8939
0.235 355.612 57.4771
0.358 354.739 57.488
0.012 355.146 57.765
0.056 355.293 58.0326
0.343 354.666 57.8485
0.013 355.152 57.8588
0.347 354.732 57.5195
0.091 355.065 58.0379
0.006 355.306 57.8537
0.035 355.433 57.7619
0.368 354.768 57.4315
0.164 355.01 58.126
0.039 355.373 57.6459
0.141 355.624 57.7645
0.227 355.174 57.3297
0.322 354.868 57.3806
0.064 355.114 57.5866
0.222 355.127 57.345
0.165 355.076 57.433
0.175 354.833 57.7674
0.299 355.607 58.214
0.151 355.246 58.1886
0.293 355.444 58.3055
0.244 355.116 58.2753
0.229 355.158 57.3305
0.3 355.649 57.4252
0.232 354.95 58.1765
0.322 355.092 58.3449
0.378 354.75 57.4421
0.016 355.283 57.6779
0.039 355.361 57.9635
0.07 355.056 57.6204
0.33 354.95 58.2898
0.269 355.755 57.6825
0.347 354.718 58.0528
0.095 355.525 57.6615
0.372 355.004 58.3582
0.052 355.212 58.0248
0.134 354.898 57.9012
0.074 355.02 57.9445
0.347 355.768 58.0812
0.099 355.519 57.9631
0.317 355.227 57.2375
0.135 355.605 57.7063
0.21 354.946 58.1433
0.345 355.3 57.2147
0.249 355.453 57.344
0.048 355.365 57.6135
0.342 354.933 58.2913
0.193 355.51 57.446
0.042 355.441 57.8755
0.297 354.715 57.9041
0.23 355.461 58.2308
0.206 355.451 58.2069
0.04 355.143 57.6311
0.299 355.793 57.8661
0.213 355.703 57.8899
0.05 355.389 57.6246
0.291 354.719 57.7077
0.242 354.791 57.6241
0.084 355.294 58.0865
0.257 355.751 57.8756
0.247 355.443 58.2579
0.068 354.994 57.7528
0.221 355.18 57.3352
0.249 355.579 57.4247
0.38 355.75 58.1599
0.288 355.35 57.2727
0.383 354.635 57.8703
0.037 355.274 57.9908
0.29 355.539 57.3459
0.235 354.786 57.6588
0.283 355.207 57.2697
0.073 354.983 57.8428
0.323 355.054 58.3335
0.151 355.325 57.4186
0.256 355.716 57.9981
0.104 355.047 58.0506
0.066 354.994 57.7766
0.04 355.265 57.9994
0.07 355.44 57.616
0.189 355.443 57.4103
0.169 355.611 57.9961
0.393 355.347 58.4193
0.017 355.341 57.707
0.162 355.46 58.1433
0.183 354.926 57.5202
0.076 355.042 57.6191
0.368 355.855 57.7629
0.158 355.02 58.1239
0.03 355.314 57.6391
0.389 355.378 58.4105
0.054 355.461 57.8968
0.332 355.408 57.2458
0.275 354.735 57.8991
0.118 355.427 58.0941
0.012 355.35 57.844
0.244 354.837 57.5286
0.274 354.904 57.4072
0.302 354.722 57.9509
0.161 355.132 58.1836
0.019 355.239 57.6626
0.238 355.321 58.2827
0.025 355.098 57.7561
0.06 355.295 57.5592
0.033 355.068 57.7971
0.117 355.549 57.966
0.37 355.373 58.3958
0.039 355.439 57.8557
0.105 355.192 57.4811
0.231 355.655 57.5415
0.397 355.88 57.783
0.335 354.829 58.1977
0.031 355.105 57.6996
0.233 354.898 57.4696
0.254 355.753 57.8311
0.289 354.777 57.5443
0.159 354.935 58.044
0.223 354.998 58.1991
0.114 354.919 57.8657
0.339 355.809 57.9625
0.388 355.859 57.9287
0.221 354.846 57.5599
0.068 355.428 57.6094
0.394 354.973 57.2369
0.049 355.349 57.9981
0.372 355.529 57.2575
0.013 355.142 57.8372
0.314 355.088 57.2635
0.152 355.092 58.1563
0.312 355.715 58.11
0.06 355.441 57.9528
0.348 355.455 57.2468
0.196 355.536 57.4617
0.234 354.808 57.9971
0.242 355.635 58.1062
0.232 354.886 57.4849
0.312 355.246 58.3586
0.196 355.082 58.2096
0.08 355.452 57.6017
0.257 355.176 58.3016
0.056 355.153 58.0159
0.33 355.013 58.3232
0.219 355.162 57.3404
0.381 355.189 57.1858
0.35 355.842 57.8105
0.115 355.294 57.4638
0.024 355.194 57.9443
0.345 355.227 58.3869
0.302 355.719 58.0857
0.174 355.472 57.4471
0.387 355.571 58.3331
0.243 354.984 58.2153
0.073 355.358 57.5525
0.112 355.321 58.127
0.374 355.697 57.3821
0.199 355.533 57.4552
0.254 355.726 57.9657
0.095 355.558 57.7842
0.013 355.262 57.6866
0.154 355.393 57.4347
0.12 354.905 57.8267
0.33 354.691 57.6664
0.028 355.085 57.7708
0.027 355.087 57.7825
0.1 354.947 57.709
0.229 355.493 57.3877
0.014 355.214 57.6872
0.27 355.535 58.2348
0.264 354.872 58.1484
0.29 355.766 57.9554
0.115 355.284 57.4626
0.227 354.774 57.7852
0.267 354.966 58.232
0.069 355.503 57.8692
0.104 355.298 57.481
0.203 355.109 57.3722
0.28 355.777 57.8486
0.128 355.505 57.5488
0.021 355.271 57.6566
0.389 355.201 58.4218
0.033 355.101 57.9035
0.031 355.077 57.7662
0.084 355.276 58.0886
0.388 354.759 57.4172
0.224 355.561 58.1568
0.372 355.648 58.2625
0.031 355.412 57.8696
0.392 354.771 57.3966
0.007 355.185 57.8529
0.201 355.458 57.4028
0.288 354.843 58.1496
0.208 354.795 57.77
0.01 355.339 57.7551
0.107 355.574 57.8458
0.325 354.757 57.5135
0.226 354.908 57.4694
0.162 354.859 57.8963
0.059 355.117 57.5968
0.333 355.071 57.2512
0.228 355.634 57.5158
0.311 355.085 58.3326
0.36 355.759 57.482
0.009 355.342 57.7761
0.218 355.599 57.4895
0.388 355.022 58.3795
0.127 355.589 57.6898
0.348 354.701 57.5848
0.386 355.751 58.1679
0.237 354.766 57.7456
0.018 355.118 57.7762
0.228 354.935 58.1585
0.055 355.39 57.6121
0.186 355.285 57.3701
0.022 355.162 57.6806
0.246 354.981 58.2164
0.376 354.978 58.3494
0.063 355.25 57.549
0.192 355.485 58.1699
0.05 355.106 57.6288
0.125 355.093 58.1167
0.341 355.761 57.5167
0.094 355.048 57.569
0.385 355.107 58.4039
0.019 355.276 57.6647
0.337 355.526 58.3105
0.1 355.267 58.1158
0.212 355.256 58.2604
0.37 354.726 58.1082
0.31 355.325 57.2484
0.139 355.035 58.1048
0.037 355.092 57.9098
0.087 355.475 57.9909
0.093 355.438 58.0403
0.219 354.833 58.012
0.128 355.465 57.514
0.091 355.506 57.6407
0.265 355.176 57.2906
0.128 355.03 57.5181
0.29 355.689 57.4883
0.287 355.426 58.3061
0.016 355.373 57.8274
0.063 355.352 57.5709
0.242 354.917 58.1619
0.301 354.756 58.0393
0.367 355.82 58.0062
0.266 355.011 58.2571
0.214 354.876 57.5275
0.352 355.615 58.268
0.041 355.445 57.7437
0.297 354.787 58.0877
0.354 355.582 57.3061
0.036 355.187 57.6211
0.384 355.69 57.3641
0.25 355.238 57.3002
0.376 354.71 58.0909
0.332 355.756 57.5244
0.289 355.248 57.2624
0.372 355.288 58.4087
0.347 355.814 57.629
0.291 354.791 57.5173
0.36 355.85 57.7776
0.209 354.83 57.6196
0.038 355.166 57.6239
0.195 355.203 58.2391
0.195 354.887 58.0508
0.295 355.685 58.1246
0.119 355.595 57.8117
0.255 355.039 58.2588
0.394 355.22 57.173
0.187 355.477 58.1683
0.119 355.209 57.4575
0.251 355.188 58.2972
0.162 355.337 57.407
0.014 355.333 57.884
0.387 355.066 57.2058
0.004 355.214 57.7482
0.195 355.118 58.2216
0.263 354.753 57.9261
0.234 354.871 57.4995
0.11 355.531 57.9763
0.248 355.01 58.2361
0.073 355.348 58.0517
0.194 355.111 58.2178
0.243 355.666 57.5356
0.126 355.288 58.1529
0.01 355.157 57.7621
0.119 355.184 58.1387
0.203 355.671 57.6395
0.23 355.724 57.8739
0.347 354.661 57.8244
0.045 355.203 58.0068
0.173 354.991 58.1255
0.109 355.367 58.1087
0.132 355.082 57.478
0.199 354.885 57.5434
0.216 355.095 58.2383
0.086 355.073 58.0338
0.031 355.334 57.645
0.196 355.024 57.4192
0.344 355.118 57.2285
0.066 355.416 57.6039
0.106 355.517 57.9861
0.112 355.004 58.0274
0.071 355.049 57.9753
0.342 355.164 57.2215
0.257 354.789 57.5895
0.295 355.35 57.2661
0.237 354.788 57.6463
0.039 355.264 57.603
0.095 355.502 57.623
0.001 355.277 57.8169
0.323 354.975 57.3029
0.242 355.694 58.0117
0.029 355.081 57.7805
0.065 355.458 57.6523
0.054 355.053 57.6772
0.285 354.909 58.2111
0.094 354.968 57.6806
0.122 355.491 58.0525
0.178 355.646 57.6531
0.353 355.841 57.863
0.133 355.204 58.1618
0.225 355.557 58.1615
0.032 355.308 57.6307
0.287 355.756 57.6232
0.099 355.55 57.895
0.012 355.316 57.8874
0.349 354.812 58.1966
0.2 355.694 57.8556
0.336 355.346 58.3717
0.278 355.291 57.2743
0.09 354.95 57.784
0.125 354.972 57.5822
0.122 355.263 57.451
0.258 355.74 57.6674
0.196 354.965 58.1384
0.369 355.091 58.3863
0.285 355.769 57.9263
0.175 354.992 57.4708
0.115 355.588 57.8307
0.02 355.165 57.9131
0.248 355.27 57.3024
0.284 355.595 57.3936
0.128 355.607 57.8217
0.109 354.921 57.8312
0.171 355.562 58.0708
0.381 354.871 57.3131
0.187 354.897 58.0503
0.256 355.129 57.3087
0.318 355.792 57.9556
0.369 355.66 58.2484
0.113 355.55 57.6487
0.232 354.817 57.5887
0.145 355.453 58.122
0.04 355.376 57.6448
0.232 355.091 58.2546
0.02 355.35 57.6999
0.348 354.722 57.5367
0.103 355.015 57.5809
0.212 354.805 57.9168
0.371 355.852 57.7046
0.013 355.136 57.7961
0.024 355.294 57.6515
0.358 355.568 57.293
0.206 355.641 57.5695
0.061 355.279 58.0452
0.351 355.824 57.9465
0.045 355.091 57.66
0.159 354.927 58.0336
0.06 355.017 57.8764
0.007 355.233 57.8819
0.015 355.367 57.8374
0.017 355.128 57.7542
0.16 355.58 57.5741
0.116 355.54 57.6219
0.001 355.218 57.7982
0.035 355.106 57.6812
0.06 355.036 57.6804
0.325 355.82 57.7862
0.189 355.44 58.1909
0.07 354.987 57.8325
0.368 354.644 57.823
0.309 355.666 58.1689
0.042 355.045 57.801
0.094 355.525 57.6647
0.105 355.458 57.5518
0.12 354.989 58.0282
0.071 354.992 57.733
0.344 354.919 58.2844
0.267 355.762 57.8729
0.339 354.668 57.7813
0.153 355.641 57.7962
0.283 355.774 57.8928
0.057 355.472 57.8873
0.001 355.261 57.7705
0.055 355.483 57.7744
0.351 355.819 57.6339
0.118 355.009 58.0444
0.048 355.267 58.0185
0.041 355.345 57.6211
0.159 355.585 58.0161
0.257 355.734 57.6508
0.298 355.095 57.2766
0.133 355.219 57.4366
0.114 355.214 57.4643
0.347 355.47 58.3466
0.02 355.126 57.7326
0.238 355.435 57.3486
0.079 354.97 57.8277
0.248 354.857 57.4944
0.189 355.678 57.8777
0.291 354.768 57.5576
0.089 355.548 57.7833
0.14 355.419 58.1341
0.368 355.695 58.2123
0.372 355.491 58.3604
0.046 355.266 57.5861
0.002 355.218 57.8312
0.041 355.137 57.6317
0.096 355.557 57.7615
0.058 355.249 57.5592
0.04 355.379 57.647
0.389 355.459 58.3875
0.076 355.103 57.567
0.071 355.492 57.9119
0.107 354.96 57.9505
0.306 354.904 57.3684
0.043 355.334 57.9894
0.035 355.207 57.982
0.38 355.662 57.3412
0.182 355.485 58.1558
0.049 355.467 57.8445
0.368 355.75 58.1432
0.388 354.944 57.2573
0.376 354.795 58.211
0.178 354.853 57.9432
0.225 354.847 58.0498
0.123 355.586 57.6994
0.096 355.523 57.6544
0.06 355.469 57.69
0.259 355.404 57.315
0.281 354.752 57.9826
0.195 355.015 58.1739
0.234 355.054 58.2423
0.107 355.154 58.1126
0.264 355.126 58.2985
0.315 354.881 58.2231
0.344 355.836 57.789
0.165 355.134 57.4108
0.203 354.84 57.9877
0.252 355.552 57.3988
0.28 355.779 57.7939
0.189 355.482 57.4323
0.109 355.091 58.0893
0.067 355.429 57.6126
0.082 355.509 57.9229
0.398 355.021 58.3879
0.046 355.429 57.6824
0.041 355.438 57.8756
0.385 355.802 58.083
0.293 355.778 57.9192
0.289 355.762 57.636
0.232 355.723 57.8893
0.29 354.861 57.4278
0.051 355.424 57.6559
0.357 355.846 57.8393
0.148 355.219 58.1834
0.044 355.182 57.6015
0.183 355.575 58.0779
0.158 355.577 58.0258
0.215 355.625 57.528
0.318 354.744 58.0484
0.217 355.69 57.6468
0.336 355.434 58.3497
0.076 355.024 57.9575
0.091 355.495 57.6238
0.055 355.053 57.9272
0.158 355.588 58.0084
0.006 355.273 57.7262
0.192 355.129 57.3789
0.28 354.758 57.6042
0.282 354.881 57.4179
0.013 355.16 57.7306
0.148 355.049 58.1278
0.209 354.894 58.0867
0.146 354.954 57.5589
0.204 355.486 57.4148
0.304 354.792 58.1069
0.13 354.891 57.834
0.254 355.754 57.8117
0.393 354.717 58.1304
0.178 354.858 57.957
0.094 355.552 57.749
0.25 355.228 58.2995
0.365 355.369 57.2077
0.342 354.886 57.3419
0.275 355.004 57.3369
0.12 355.575 57.9194
0.252 355.419 57.3272
0.272 355.76 57.6907
0.267 355.555 58.2171
0.364 354.654 57.8968
0.189 355.572 58.0917
0.374 355.731 57.4218
0.005 355.188 57.7661
0.225 354.777 57.7684
0.173 354.927 58.0619
0.333 354.679 57.886
0.334 355.401 57.2422
0.002 355.207 57.7895
0.311 354.836 57.4267
0.385 355.825 58.0324
0.162 355.623 57.649
0.032 355.083 57.863
0.375 355.078 58.3878
0.227 355.073 58.2424
0.272 355.319 58.317
0.035 355.427 57.7396
0.317 354.72 57.9888
0.083 354.962 57.8104
0.396 355.467 58.3907
0.055 355.053 57.9273
0.001 355.271 57.7766
0.074 355.215 58.0697
0.047 355.438 57.6917
0.294 355.754 58.0009
0.204 355.61 57.5278
0.109 355.378 57.4956
0.225 354.867 57.5196
0.104 355.438 58.0624
0.336 354.671 57.8289
0.045 355.319 58.0005
0.019 355.256 57.6623
0.052 355.478 57.8049
0.095 354.959 57.9007
0.34 355.672 57.3974
0.329 355.448 57.2616
0.043 355.145 57.9786
0.328 354.872 57.37
0.05 355.048 57.7032
0.363 354.8 58.2003
0.062 355.369 57.5815
0.031 355.274 57.9745
0.176 355.577 57.5376
0.167 355.658 57.7832
0.256 354.779 57.616
0.389 355.456 58.3888
0.233 354.881 57.4893
0.238 355.735 57.855
0.17 355.157 58.2016
0.106 355.313 58.1193
0.016 355.27 57.9249
0.309 355.022 57.2929
0.134 355.545 57.5837
0.09 355.029 58.0029
0.109 355.391 57.5014
0.298 354.843 57.4366
0.06 355.005 57.7937
0.158 354.854 57.8333
0.214 355.57 58.1338
0.182 354.826 57.7543
0.174 354.939 58.0776
0.266 355.645 58.132
0.395 355.857 57.9628
0.019 355.284 57.9335
0.291 355.717 58.0706
0.351 354.81 58.1971
0.171 355.233 58.2132
0.344 355.813 57.6342
0.288 355.726 58.0479
0.048 355.086 57.6543
0.155 354.964 57.5289
0.163 354.87 57.6627
0.378 354.638 57.8609
0.284 355.457 58.2912
0.149 354.96 58.0552
0.144 355.575 57.9965
0.138 355.459 58.1074
0.285 355.784 57.8011
0.114 354.914 57.7636
0.291 354.995 58.2753
0.339 355.471 58.3388
0.143 355.118 58.1545
0.337 355.509 57.2803
0.125 355.162 58.1424
0.034 355.074 57.7459
0.186 355.489 57.4407
0.053 355.239 57.57
0.101 355.416 58.071
0.381 355.115 58.4022
0.081 355.492 57.6506
0.207 355.093 57.373
0.263 354.973 58.2318
0.314 354.88 58.2205
0.136 354.956 58.0221
0.209 355.184 57.3477
0.304 355.801 57.8012
0.105 354.962 57.9479
0.024 355.366 57.6977
0.021 355.391 57.8313
0.249 355.041 58.2531
0.192 355.156 57.372
0.174 354.946 58.0854
0.327 355.77 58.0377
0.125 355.604 57.804
0.322 355.794 57.9604
0.353 355.588 58.2888
0.232 354.771 57.7474
0.051 355.037 57.7262
0.328 355.197 57.2298
0.344 355.073 57.2408
0.113 354.937 57.923
0.027 355.377 57.6956
0.199 354.89 57.5367
0.307 355.259 58.354
0.317 354.877 58.2221
0.242 355.654 58.0812
0.203 355.294 58.2484
0.187 354.999 58.1519
0.322 354.683 57.8033
0.066 355.08 57.9927
0.223 355.72 57.7585
0.025 355.341 57.6706
0.346 355.545 58.3088
0.084 355.508 57.6673
0.023 355.398 57.7648
0.055 355.242 57.5656
0.109 355.58 57.7985
0.206 355.311 58.2497
0.295 354.799 57.4975
0.003 355.302 57.7832
0.274 354.818 58.095
0.04 355.362 57.966
0.275 354.824 57.4941
0.128 355.06 57.4967
0.009 355.308 57.7251
0.333 355.362 57.2339
0.084 354.962 57.8321
0.082 355.184 58.0786
0.348 355.654 58.2298
0.321 354.711 57.9733
0.094 355.008 57.6115
0.158 355.368 58.1796
0.306 354.697 57.8013
0.257 355.12 57.3099
0.005 355.321 57.803
0.2 355.688 57.7084
0.349 355.429 58.3629
0.069 355.375 58.0313
0.321 354.777 58.1114
0.234 355.172 57.3226
0.353 355.417 58.3703
0.079 355.17 58.0695
0.089 355.483 57.986
0.165 355.656 57.7899
0.097 355.389 57.5214
0.372 355.125 57.2029
0.046 355.284 58.0118
0.352 355.242 57.2068
0.027 355.414 57.8006
0.183 355.678 57.8052
0.357 355.74 57.4581
0.268 355.754 57.6814
0.262 354.738 57.7969
0.305 355.186 57.2515
0.005 355.221 57.8645
0.367 355.829 57.6225
0.073 355.055 57.9868
0.024 355.266 57.9541
0.14 355.054 58.1185
0.092 355.07 57.5558
0.087 355.085 57.5558
0.112 354.918 57.7542
0.374 354.672 58.0001
0.151 355.588 57.609
0.256 355.582 58.1819
0.377 355.612 58.2963
0.265 355.424 57.3154
0.011 355.296 57.7057
0.135 355.323 57.4399
0.24 355.057 58.2502
0.303 355.741 57.5509
0.134 355.027 57.5093
0.196 355.554 57.4777
0.345 355.144 57.2222
0.111 355.583 57.8075
0.047 355.444 57.7035
0.269 354.732 57.777
0.034 355.404 57.6981
0.117 355.183 57.4646
0.167 354.903 58.0153
0.111 354.917 57.7832
0.082 355.056 58.0106
0.016 355.244 57.6737
0.132 355.613 57.8034
0.222 355.516 58.189
0.35 355.303 58.3892
0.16 355.606 57.6167
0.167 355.352 57.4042
0.395 354.694 57.5069
0.32 355.446 57.2694
0.097 355.542 57.6929
0.219 355.447 58.2245
0.126 355.284 58.1533
0.155 355.107 57.4333
0.04 355.445 57.7568
0.309 355.764 58.0117
0.163 355.633 57.6728
0.117 355.044 58.0734
0.23 354.881 57.4934
0.009 355.235 57.8937
0.361 354.776 58.169
0.182 355.614 57.5778
0.127 355.315 58.1505
0.045 355.157 57.9907
0.259 355.756 57.8516
0.103 355.512 57.9857
0.302 354.816 57.4627
0.221 354.95 57.4382
0.147 355.632 57.7619
0.346 354.79 57.4331
0.277 355.581 58.2093
0.152 355.278 57.4111
0.097 355.279 58.1101
0.068 355.128 57.5694
0.02 355.39 57.8204
0.156 354.865 57.7115
0.341 355.474 57.2608
0.284 355.769 57.9198
0.281 354.88 58.18
0.124 355.584 57.9113
0.205 355.009 57.4169
0.061 355.069 57.9683
0.21 355.479 58.1967
0.03 355.208 57.6321
0.03 355.358 57.9352
0.007 355.332 57.7838
0.314 355.29 58.359
0.24 354.89 58.1325
0.299 355.184 58.3429
0.203 355.387 58.2291
0.205 355.12 57.3662
0.31 354.712 57.6554
0.017 355.301 57.9201
0.331 355.273 58.3749
0.171 355.462 57.4449
0.166 355.364 57.409
0.154 355.59 57.9967
0.046 355.158 57.9939
0.055 355.158 58.0156
0.23 355.319 57.3254
0.327 354.685 57.8883
0.063 355.448 57.6464
0.379 355.329 58.4106
0.221 354.851 58.049
0.063 355.117 58.0126
0.378 355.628 57.3154
0.221 354.91 58.1247
0.196 355.426 58.2064
0.135 354.895 57.8953
0.022 355.12 57.7279
0.12 355.206 58.1436
0.059 355.029 57.7001
0.141 355.11 58.1486
0.034 355.157 57.6407
0 355.25 57.8
0.102 355.475 58.027
0.047 355.123 57.6246
0.149 355.18 57.4204
0.279 354.884 57.4189
0.341 354.861 58.2354
0.271 354.791 57.5553
0.374 354.928 58.3198
0.029 355.331 57.6504
0.099 355.561 57.8493
0.387 355.757 58.1602
0.244 355.743 57.775
0.225 355.573 58.147
0.188 354.908 58.0661
0.398 355.88 57.7665
0.29 355.695 58.1036
0.204 355.625 57.5489
0.187 355.481 57.4342
0.341 354.666 57.8218
0.154 355.557 58.044
0.023 355.235 57.9509
0.124 355.478 57.532
0.028 355.293 57.9617
0.156 355.581 57.5844
0.136 355.601 57.9138
0.269 355.594 58.1879
0.005 355.248 57.7293
0.059 355.297 57.5617
0.197 355.12 58.2244
0.119 355.464 57.5295
0.124 355.167 58.1421
0.033 355.268 57.6193
0.026 355.41 57.8172
0.043 355.193 57.9995
0.018 355.156 57.7046
0.222 355.201 57.3314
0.02 355.32 57.9227
0.326 355.277 57.2297
0.385 355.743 58.1768
0.007 355.219 57.7221
0.074 355.451 57.6165
